"Data","Desenvolvedor","Classificacao","Especialista","Generalista","Misto","Total"
"2020-05-01","Piotr Majkrzak","Misto",1,8,30,39
"2020-06-01","Frank Morgner","Misto",1,8,30,39
"2020-06-01","Jakub Jelen","Misto",1,8,30,39
"2020-07-01","Frank Morgner","Misto",1,8,30,39
"2020-07-01","Jakub Jelen","Misto",1,8,30,39
"2020-08-01","Jakub Jelen","Misto",1,8,30,39
"2020-08-01","Peter Marschall","Misto",1,8,30,39
"2020-09-01","Doug Engert","Generalista",1,8,30,39
"2020-09-01","Frank Morgner","Misto",1,8,30,39
"2020-09-01","Jakub Jelen","Misto",1,8,30,39
"2020-09-01","Ricky","Misto",1,8,30,39
"2020-10-01","Doug Engert","Generalista",1,8,30,39
"2020-10-01","Frank Morgner","Misto",1,8,30,39
"2020-10-01","Jakub Jelen","Misto",1,8,30,39
"2020-11-01","Frank Morgner","Misto",1,8,30,39
"2020-11-01","Jakub Jelen","Misto",1,8,30,39
"2020-11-01","Ricky","Misto",1,8,30,39
"2020-12-01","Doug Engert","Generalista",1,8,30,39
"2020-12-01","Jakub Jelen","Misto",NA,NA,NA,NA
